"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235638277,11359032,21313575,62795896,16519982,19764389,15207693,1879480,10000895,22349847,27305164,13178281,5618408,20246423,24574656,23528928,12792493,10618028,12218180,13225790,7216604,18032951,19360365,19430748,5993758,6617951,15488952,158215877,25636708,19663479,111267307,10395756,7113788,20876054,12093774,28631367,12446559,30807132,10104369,40239173,20259289,27271586,25085591,18203256,13170917,9540925,21614151,5125845,7910686,6168208,7907394,18437609,10604551,5096569,5003130,17384099,13849566,24660711,25366385,53616009,34493664,21921466,30555125,56014208,47965197,51491146,19525605,6842995,12657305,20760268,25220966,16640353,9350965,6084302,58994012,24933852,11632292,13395306,32107787,99712360,17000916,19770671,80643732,37584010,6418665,8076811,5194376,7748370,2609874,4541796,7357991,9916451,5071738,3611470,7925403,12703419,18188022,11522388,9560292,10211849,8910265,2480601,3999385,16140492,6544032,10718394,14636580,32044697,13001568,29335182,12298348,6076834,7450080,14019900,8881140,12923400,3619980,7275660,6559620,10407500,5215000,"01023.HK"
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371111441,184161159,103582238,126965020,135755503,207583570,675706250,572827235,350576166,456580850,410642943,"01024.HK"
"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86950400,202461441,33514667,444471346,59955210,52343457,10558721,14100533,11826000,7672000,4464000,6504000,15252000,9150000,1660000,1756000,1956000,2556000,3196000,1248000,1e+06,2796000,1524000,3117000,12708000,444000,21740000,4656000,1212000,808000,1968000,8996000,43400001,98788000,99068200,"01025.HK"
"21",350000,5e+05,610000,7e+05,1090000,4e+06,9590000,3580000,10060000,19960000,6580000,3530000,2200000,50990000,75190000,78960000,207580000,381110000,208346500,108450000,59145000,53460000,23074000,10430000,6740000,12490000,12370000,6490000,27930000,26730000,15770000,6800000,11030000,10280000,4590000,790000,2850000,13850000,2540000,5270000,31340000,17480000,4160000,3260000,4140000,3180000,6170000,6310000,9150000,160430000,303858160,135780000,100775840,36082000,72624000,66080000,56560000,82490000,89260000,81324000,40580000,54660000,223878000,238034000,64660000,171186500,559190000,245480000,62770000,63880000,76240000,17770000,40070000,64950000,22570000,26090000,22450000,22490000,4.9e+07,83190000,58800000,103020000,70100000,89990000,38691000,46560000,131340000,33450000,62030000,42080000,8540000,7970460,15899540,7040000,4890000,23810000,47242167,36160500,14571822,19734010,19620000,24800600,19240000,19640000,27100000,47470000,541080000,126240010,85310000,85690000,189070000,82660000,76147000,101500000,30380000,28170000,16650000,23230000,21420000,21230000,9945514,21170000,5390000,3870000,4190000,4250000,16950000,6130000,880000,10650000,3700000,2870000,7761212,14180000,12634010,22620000,5790000,4350000,3840000,10820000,9370000,3810000,32260000,11590000,5260000,6460000,13850000,19190000,9810000,7080000,6450000,1900000,1640000,2090000,2810000,3811822,9910402,14402760,16940701,10420000,6920000,6370000,5031770,5040000,3041200,2240000,8e+05,5480000,1940000,3710000,270000,1390000,890000,2070000,5360000,2010000,3619998,14140000,14050000,49620000,6310000,1160000,3040000,7630000,780000,2090000,2400000,890000,870000,1520000,180100,"01026.HK"
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24569375,10436875,8042188,4100002,2978695,1130812,838318,3555473,1191591,138617,1249451,1081869,1236321,1341673,429947,274902,593152,4152259,1494853,1095252,1502151,1788250,847325,568890,1094418,872438,338213,1026590,115673428,29599026,2253113,1906850,67774585,62320719,21695651,10810743,4600363,2605504,1944803,2974350,2251555,4377975,3241048,2621426,1773975,1168675,603663,1004150,2132425,3245501,957538,1391350,1215775,1565850,1043579,749375,770738,738750,814325,1449975,971975,1841775,495925,7407738,1969126,2902435,3425325,7410062,845700,6321837,1976650,17694049,34769951,4895875,563600,1114862,3331162,2314250,691725,13457775,5121350,2519125,1671868,"01027.HK"
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130770000,7341000,4523000,11540000,8408000,7546000,2307000,1782000,2027000,7280000,7952000,3004000,1541000,2224000,2421000,5903000,4674046,1792027,6036062,6178026,8855015,6218019,1525005,886000,2690005,4778000,2529000,1695939,1025000,986000,1578000,1086000,622371,576000,589009,426009,589966,1198000,479000,1151000,649000,349000,709000,93097000,5117000,102605691,87058371,13553000,2512700,15474000,53295000,56086483,27874020,3820559,6238491,33734410,86819399,13904651,3285643,12690000,4610000,10772299,11157000,19441491,76626118,9837000,10854306,11026309,13893406,25236203,21358000,18764990,16934000,19795000,17116000,22030000,31224000,27183000,133337000,46041000,96596713,68134000,917224422,223833000,122884000,78136979,66289810,115637562,40956000,22850000,21210000,18349000,25101000,6246000,11058000,7440309,3799000,15821000,2188000,19692000,7913000,9461000,587000,1250000,5192000,968000,5907000,26287000,5894000,3935000,1150000,3418000,1064000,6247000,1746000,1751000,756082004,58886000,9124000,5024000,4976000,1747000,3556000,4627000,"01028.HK"
"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337754438,126768048,80403340,270262513,130256595,108566748,634077013,310863067,144077316,128306686,119826921,75953888,103407752,76606873,25850324,45140977,148061628,77313960,28188980,57280185,22498180,48323919,23983722,61058186,275454031,110028193,157977862,320449577,73096355,76263829,32645147,29258803,27023253,30309510,85196848,147726810,93644388,75254065,46205150,77442815,109104944,40184525,27089343,14990046,27052775,36977815,31030104,30636757,33325887,28451024,73542437,24046233,13964165,23749642,225618576,198817082,460981901,142580323,66936265,25910792,30760957,14562534,17639199,79405599,51297066,514229862,544518530,158359198,93423493,798301463,280083198,769032867,308595157,3218830530,1701865324,881177681,1303642914,676479765,287638291,325342982,472132933,671084370,1143759664,598248273,345126263,330705732,279432826,473845265,499965573,1263160799,397636699,1711951799,386455106,393977432,220875063,462832133,204193486,105628531,730026826,2252338397,2032447632,1515302000,2606335398,1071577331,1400788132,789069364,569822074,313796665,163251489,114097000,132085666,149329074,187602632,228086399,202748265,151697186,1062156431,844405161,437912039,194335866,100400933,466896533,3176243566,1031242000,2121697863,1182642810,974260785,3137685687,2261997333,1226534765,995789333,1776939536,396396666,414726227,235455361,"01029.HK"
"25",35119668,34287168,41520586,37030884,24693822,49561991,68715996,50260952,112337709,64941913,70064989,74748342,132671747,108849398,140862235,260854232,226433057,146892891,87854745,94632414,167659095,62950617,30366581,37510379,14964269,23094205,142387755,49725439,29261669,12084305,6503076,16092065,6799466,11940471,41308937,16767653,22413169,28902080,85341993,65168071,63378853,50109002,32776901,11724718,13788527,36098179,109227289,26065703,18861971,61815190,101451447,52196785,43017505,78642776,44687131,81322085,134117147,67325592,39752891,48585655,41699021,50165660,40611540,22211037,62863524,65174607,18498026,11081817,22449126,13437656,10613861,16460372,43316074,14623205,6749339,8512403,1846703,3826877,3480366,3661266,22880630,24722150,13394073,45704004,7525175,7610166,5718521,14716915,15854518,25539394,33326092,19395907,21276652,32870613,38353817,15560311,11537297,24523837,8286291,13675202,5430852,179684996,230715407,101468927,29817394,17584894,19106054,15630046,10831200,39349718,220715625,549836934,243412103,66353966,10796329,3639456,3628558,26103839,60934747,33149565,7477231,8152816,21139358,16314353,5334961,6041599,9235937,94142072,24558681,22164643,12136608,11325899,27429457,16675576,14568724,5860180,7228789,9604241,23872220,70311253,35806151,4698624,4271456,24495503,17650271,9554118,3925389,3109882,3223206,4234411,12755532,2606459,3136033,37218345,3491260,3436776,3406269,9671802,4984093,4925250,640717,2020220,3571896,2434784,3698521,3027070,6620759,3016170,18626607,9255852,16229362,3704835,6357969,9965643,4509499,4958999,14827285,2212285,20800251,23600823,58555144,18108428,9398071,49456627,11630858,7362758,8766000,5804000,4844000,151596000,56242000,"00103.HK"
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136651577,360826049,1249418351,295942292,173256905,66931960,116449378,81292996,84560182,117642782,50355638,83952789,103567447,89346003,74401610,67779224,81366367,48347347,58317620,65481223,215770541,141488761,80755002,46395848,63800435,95188044,174758599,107286130,187602278,342335699,594252435,355799954,241933945,163931667,99036148,126740602,93065599,189865458,103476864,56481053,144012873,101262881,105886082,88074379,83801876,188479597,175778819,150353643,56560537,162249233,114972472,256319101,528612119,195254218,187995085,404111632,703448805,259568701,920384433,280630244,528550211,326959680,1434295614,703914761,623334110,577866751,639125310,793040458,436559263,683692618,445235542,548643282,472448682,330224384,483800992,258453479,772685204,502350483,370097470,273498815,2662136615,592331105,378001348,557834866,313924634,274468534,514798447,279215722,681652594,247714749,151768207,228496699,226574474,158881939,255659503,123771446,162743134,218536306,510973044,277950155,305126059,186659550,138170749,176341730,168495599,173745552,206276832,187403493,178586955,216281594,"01030.HK"
"27",48770728,52926117,59982744,80473494,25148644,10876864,9523097,30022794,37166753,24756775,17838408,24388323,24278507,26735422,760067456,158144850,70959712,243692078,50508803,60258670,36373083,110696638,32112268,39777738,6905293,12096933,5651507,13234186,6050004,3702732,4322987,59661212,28777442,4142339,1769921,456544,4257201,13234881,14472608,195591629,1010230007,103749926,492372116,74513730,17319094,88063440,89761481,92101180,28804244,254227939,166796389,220135887,108209715,110259042,174307407,95742140,45055575,116352231,949648314,192267736,314363587,244548758,490155164,124595005,202065681,49727565,57263035,34420193,22116542,43694878,26468740,26247348,48981630,33767716,22457392,23251591,17822245,39977385,93196636,67759230,92615628,666323145,107679619,228443495,67206770,67335744,50170656,61496741,363786258,40194198,39059329,71044380,121952832,63787473,78531112,34391411,48910275,34431574,60840672,11039562,229198038,367866796,118628379,359475595,155747743,163582845,165892314,43716284,85924441,27731011,1196228364,807532862,748508686,287689358,120296500,167826304,242521843,184460464,168359875,35805927,28998983,178577992,64934024,36481874,163502595,150492371,169780055,187881907,172330523,203081295,162710749,140955320,155395116,303014346,135225850,157614664,184616572,161474858,282863051,180177571,241494495,486599116,270899974,234081676,134715068,258212846,164468837,564811652,218802454,74902738,64157344,33848692,33238256,21041054,22089514,21530005,24782352,22268267,10195298,6411049,7828548,6331314,4762735,2255793,2117754,6491354,10692302,24067634,6919804,6745200,4898216,2038615,4959514,20027785,4637259,3072646,2752526,3361175,5719268,8324174,10404411,6543800,1946000,1774005,3519000,2900000,2377554,3040000,7042000,4145000,8026000,"01031.HK"
"28",1180625508,557160540,605709000,526257000,330551556,96699000,190956000,134391000,172206200,306201000,161165349,352761000,251029800,434756999,816395138,1295676649,472495517,317944026,927100964,587110117,538012962,235548000,157422444,193210500,63874514,117765000,156696600,192615000,195229415,111316200,99712500,130059000,147588000,435774750,507161376,103051500,99855281,140808000,805404000,433001250,585577950,413290500,354480750,195594000,91363500,249916500,171707866,78315000,82453269,188909400,102613475,107101450,53162288,63546108,135608814,264448317,872813250,1002069998,633416540,741287081,525817025,503455512,644544962,442963523,328469061,234736500,554494380,359954038,409914818,513618000,88326359,171673500,388599900,407240349,94499400,121818052,124567500,188795586,132006000,121297757,226670250,170544009,300308615,376140150,475198500,427252413,152853258,378559156,814330364,153678021,319521000,171353750,202264525,236151991,432494844,217800960,391424550,224769400,523074793,132047001,0,0,0,1813900402,654313809,577508116,691788096,346848058,229230000,837060420,1287165378,377722057,412402167,713578768,592984053,386295145,191438234,143878193,133105338,170517498,126222115,177719289,155998600,95395319,136867592,148687962,141492220,200631284,359615176,301921960,334954088,258525118,289353149,240875628,210539464,259580828,154150134,191056884,308343088,172704720,147229469,149882000,117269114,662092500,188782000,125691858,143425695,178121612,105319077,67258081,98204711,69020158,75496200,101917000,121342655,99057026,99002630,111837708,379368481,140306602,83227925,53054897,81773115,90659479,44880736,46015310,99009086,152033000,153776658,252590339,106501000,79505733,68845871,137392669,74096000,98224000,34991000,237106000,671867000,382829000,540599000,415499198,87203500,221842620,142050780,193349921,138288120,560424000,258304010,182440900,149582000,"01033.HK"
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475080000,298448000,30152000,32816000,85247000,30240000,975729801,244410000,130528000,53424000,48240000,7848000,29624000,38496000,26503999,36256000,8856000,8024000,10084000,6264000,15400000,19856000,6104000,15144000,664000,179648000,313531998,250810000,134044000,74839200,66338000,124968000,67432000,4.8e+07,142502800,76028000,53946180,48991600,52848000,"01034.HK"
"30",27325,2037826,269555,234590,59206,267035,526584,274219,138905,237393,80268,139773,156449,147444,720144,1024268,668719,392237,103609,194694,359218,157120,12523,249345,114848,13663,3417,7968,71730,56929,2277,0,0,0,978024,23340,17079,62622,504384,159396,100191,613683,507796,585221,303999,192416,212909,44972,23910,352521,426676,388816,124102,137650,134183,377147,274392,206645,151142,128943,69453,364813,753729,1132869,107591,72297,332284,393957,313957,77423,37193,17078,160758,397359,416713,3068149,1035409,6594814,62182915,67414807,42746043,23761312,17963146,87038759,18369438,8209034,4794831,10807222,7344168,4416482,3984980,2643957,6766121,6237043,5167647,4507565,1938969,7163450,1978821,1074118,1159477,1930279,1775013,1369689,651259,1130591,1062920,1172125,658812,999563,5789357,7058397,5383016,5240119,4715200,1201523,1366811,2554804,1413112,1973428,177023,263824,461536,268330,295738,944648,1210164,1008218,1307503,1064699,1698507,788119,971136,900928,1966138,535600,1857665,944893,2078081,3651070,1274035,939199,767462,12544132,3559039,1126626,273780,639807,650075,1290927,581267,746253,2575195,1489393,1055739,854394,1582241,3608994,1510106,398200,313696,503179,532744,492610,582532,1072819,800394,531053,508539,742687,322593,243374,401220,1694582,626889,726702,515120,325348,334675,786433,617024,563552,335710,169668,2686138,968450,2808750,421000,1023000,1242277,968010,"01036.HK"
"31",518719,1126796,2608118,830385,747563,1379616,359615,712692,6223308,152564,640334,1146410,6007540,2083590,589115,31777942,27144788,35405770,13644899,2809361,8391025,3107326,741025,2000768,605898,211410,28332,442436,289001,329102,287692,0,93718,0,1220513,43590,54487,33343,39231,4733846,2462820,2554461,1460256,3517692,1086474,1249716,3307372,952434,2397435,3787947,2290640,1645513,1621537,762820,415367,1662948,3214742,2425043,1442820,568845,466410,3368325,10662487,1800256,967693,614615,5567863,939358,87177,531796,560128,180895,1059230,87179,6538,32692,6538,268075,840264,3085365,2875333,1059058,405608,2588000,1312000,414000,92000,604000,1948000,1220771,11548568,176019486,83295350,133216406,43125540,39744000,26254500,11564000,10943000,31462000,21406200,33826421,44844733,30767238,35149660,179264101,69413332,52900172,51386212,210365294,187870192,0,0,0,107950304,32166766,42054500,24578904,12607000,4839259,4980060,8027000,10871630,5592652,32167577,3732390,8201777,4916201,7195260,11909906,8280388,3922408,3565601,7437390,13782711,14581630,17141750,6368882,9104218,89263797,23547665,11302000,12622000,33169481,6794000,9793244,3690822,8559217,4502084,11470576,4763685,3637431,7833167,10754094,4190719,4557543,4541145,2083528,64319261,13667225,2999431,4944000,6969402,4632144,1613580,3774954,6086000,3325225,2542000,5239798,849725,1653454,6278000,3041252,1702538,5588500,14482000,2717739,4609477,65282933,64992958,9056386,9882000,7512000,6169000,11806000,3696000,3448000,2591234,8758000,1292029,"01037.HK"
